0,Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location,Community Areas,00000000000000000000000000000000000000000
605,ce6826df830c05b25c62301f872e33abe334719c,0ec0b176586a8986d42e5c32220e1ecd8e529d02e3292580508bd5439d9b34393ae2a58bafb428a2b102c2dd64ba27f3aa9eab2bfdcf5a84ad2c0e77296633e2,7/14/16 22:15,7/14/16 22:30,720,2.3,17031080201,17031839100,8,32,$9.25 ,$2.05 ,$0.00 ,$1.00 ,$12.30 ,Credit Card,Dispatch Taxi Affiliation,41.90949567,-87.6309636,POINT (-87.630964 41.909496),41.88099447,-87.63274649,POINT (-87.632746 41.880994),37,0000000000000
606,f8a9e2aabc724ebb24ee186554588415e00da121,31eb3b01cdb0bd30f18c3dc65888595ad6374fa323fd995018a4e4310cfa5d910f1e810bb0d6e209700fc11ffe0891e2720888e72f4e4f1f87e9d2fe0de4a266,2/14/16 11:45,2/14/16 12:15,1500,18.1,17031320100,17031980000,32,76,$44.75 ,$0.00 ,$0.00 ,$1.00 ,$45.75 ,Cash,,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.97907082,-87.90303966,POINT (-87.90304 41.979071),38,00000000000000000000000000000000000000000
607,81aae94fb52a9de168adb3c0a512ded209682d64,02a6b4f089b4cd6279c1bd5d9effa685633dacdae274fb0fc393c125473a8a80a8fc01e4a61268733106009cacedd95b1ca7c70ff51eee48f39ada798d988530,10/18/14 21:30,10/18/14 21:45,960,3.1,,,5,8,$11.05 ,$0.00 ,$0.00 ,$1.00 ,$12.05 ,Cash,,41.94779159,-87.68383494,POINT (-87.683835 41.947792),41.89960211,-87.63330804,POINT (-87.633308 41.899602),46,0000000000000000000000000000000000000000000000000000000000000000
608,eeb5feb76a5de35ab7843a550b496392bb80d3a2,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,6/25/13 16:45,6/25/13 16:45,720,1.63,,,,,$8.25 ,$0.00 ,$0.00 ,$0.00 ,$8.25 ,Cash,,,,,,,,,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
609,418b538e78bb1e402ee5dd6bc1ac2f43ee0541f3,d69cc05e25a10864b217d3c7aff9cccce2c11e38a787c4ecc18b294a439202df7220e52b65c27cde8a5e1dd93f866ab9e210126630c957a890ce257ff594df58,8/9/15 22:30,8/9/15 22:30,240,0,17031081600,17031320100,8,32,$5.25 ,$0.00 ,$0.00 ,$2.00 ,$7.25 ,Cash,Taxi Affiliation Services,41.89207264,-87.62887416,POINT (-87.628874 41.892073),41.88498719,-87.62099291,POINT (-87.620993 41.884987),37,000000000000000000000000
610,af212374c7a7b7df576504e0cbec43e6b584ef79,43759d8e4e696cd2554c415f213715f349e9e2b705df3fc0f90c7cbe4e6591ceb8928648bf670f08476a97b9294716e8e2e5b3b3f2b573ffe84f1c9f272ddd6e,8/13/13 9:45,8/13/13 10:15,1680,0,,,33,16,$22.85 ,$0.00 ,$0.00 ,$0.00 ,$22.85 ,Cash,Taxi Affiliation Services,41.85718386,-87.62033462,POINT (-87.620335 41.857184),41.95358213,-87.72345239,POINT (-87.723452 41.953582),34,00000000000000000000000000000000000000000
611,cb3dcb73014174797723ac712de410c4b5e1ff26,eb45a5cf86f97931ee27a489ee764c997bcfdf01b5f21b30824e01d1129dca4da9898de875aaa1a4ceb2d23264d76ce5fe21441e7190d3b6eea3cf76f493e199,8/2/13 2:00,8/2/13 2:00,720,3.2,17031839100,17031071200,32,7,$10.45 ,$0.00 ,$0.00 ,$0.00 ,$10.45 ,Cash,Choice Taxi Association,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.92185491,-87.64621098,POINT (-87.646211 41.921855),38,000000000000000000000000
612,e263511d7d0c902600927fa831a9476cad628191,08d898cd310449bd541a95eedd05a139ad1176e66c06c3f256333b47868822544424b1c654f7c9712d2febf0209ace5a7315c61f2ea63d3bc9eab489383fd9bc,8/5/13 12:15,8/5/13 12:15,300,1,17031839100,17031081600,32,8,$5.65 ,$0.00 ,$0.00 ,$1.00 ,$6.65 ,Cash,,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.89207264,-87.62887416,POINT (-87.628874 41.892073),38,0000000000000000000000000000000000000000000000000
613,2975a1ad08e05b29f6116fb5db2229c41de4c6be,5ee84dab226a1429100b26a6d706ffda6ab500da9bff0b486881b6c323f416411871c7b2a52105a9443f0912521ea92d80906f16e52de40938f36d51f041fc6d,5/12/16 17:00,5/12/16 17:00,180,0,17031280100,17031839100,28,32,$4.50 ,$0.00 ,$0.00 ,$0.00 ,$4.50 ,Cash,Taxi Affiliation Services,41.88530002,-87.64280847,POINT (-87.642808 41.8853),41.88099447,-87.63274649,POINT (-87.632746 41.880994),29,00000000000000000000000
614,56d29b1a3a429ca903d963903bd1e7c5ae5afb72,015144a752b9107b088245604a99ce2dc0d0bd8bbd37e4a990dd2c62d4d82712a1c639b747cc316b97f5f72bf13d5f678932c077c3f4f6793878f1ef2f1926ed,7/24/14 20:15,7/24/14 20:30,1320,4.3,,,,,$14.05 ,$4.00 ,$0.00 ,$2.00 ,$20.05 ,Credit Card,Choice Taxi Association,,,,,,,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
615,42c5d1c86d81c2ae4abcebba10d3cee3be244529,95c90b10f68a3ce3430ee2b6107608ada7453b1cce030336a5e709411f2c111981ade5bc264b9af895e6731814fd3aaceea97b060d3e32dfb59c7eadfbe9f39b,3/27/15 7:30,3/27/15 7:45,300,1.1,17031320100,17031839100,32,32,$5.85 ,$0.00 ,$0.00 ,$0.00 ,$5.85 ,Cash,,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.88099447,-87.63274649,POINT (-87.632746 41.880994),38,0000000000000000000000000000000000000000000000
616,0f6a700b295ac727cb10a11dd45de0b325b7b4db,a68ae6eb359cdbc42352278a93730eded7c91af5090a44c8d23a39d47def12b1d86118fcd77f3e27a1387cdd46204e7d0e6d1cc79659d0562f906992bc5e5c32,10/15/13 20:30,10/15/13 20:30,60,0,,,,,$6.25 ,$2.00 ,$0.00 ,$0.00 ,$8.25 ,Credit Card,Taxi Affiliation Services,,,,,,,,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
617,d2a2ac96dc58e66db9c0af5f862b3296fc59abb1,d1c482154d26c9e9d5fbdbe3a72a651d2aedb109cfb6f1e51b2d50f46b74c6c8935e5981cc3251f3f17291925cdfb484ea475c072fab445e65357e11ef9fe843,5/2/14 15:30,5/2/14 15:45,600,0,17031081300,17031320100,8,32,$7.05 ,$0.00 ,$0.00 ,$0.00 ,$7.05 ,Cash,Blue Ribbon Taxi Association Inc.,41.89833179,-87.62076287,POINT (-87.620763 41.898332),41.88498719,-87.62099291,POINT (-87.620993 41.884987),37,0000000000000000
618,7e9cc8613125036f3d50c4efb30f6a9a8c8cd850,b5c9f4d04276d3c6beed10f55b54ca379a250e9f073c06df2a55320b1038d0970996bdde87f4c8336662e1e48fdc78ea3fa4623e16cb988bbf12ff9df04313ed,7/17/13 10:30,7/17/13 10:30,180,0.5,17031081700,17031320100,8,32,$4.65 ,$0.00 ,$0.00 ,$1.50 ,$6.15 ,Cash,,41.89204214,-87.63186395,POINT (-87.631864 41.892042),41.88498719,-87.62099291,POINT (-87.620993 41.884987),37,000000000000000000000000000000000000000000000
619,450bf7561f06c0d295e3498ae051d556bb873b97,a41db5ac84fc6c2591f7fa7dbfb5180c1ff438160293e63dbcbab3b10a1a819d79a9b9c7b491fa79b6718cad33939b62455654b7b516ba7700f6542b58d2aeab,6/19/13 13:45,6/19/13 13:45,300,0,17031320600,17031839100,32,32,$5.05 ,$0.00 ,$0.00 ,$1.50 ,$6.55 ,Cash,Blue Ribbon Taxi Association Inc.,41.87060737,-87.62217294,POINT (-87.622173 41.870607),41.88099447,-87.63274649,POINT (-87.632746 41.880994),38,0000000000000
620,080cdf616f4bb2d34d82405880047dee741a58f6,ce067b3ae7a967cf8e6937d815047e75f5374a4fdf9803a4c1f7273803a8abc1527f132af5d626868d4c6b1cfac6e03f1d560ca9bb9366c24197456fed3d8dfa,5/20/15 1:15,5/20/15 2:00,2100,10.6,,,16,16,$24.05 ,$0.00 ,$0.00 ,$0.00 ,$24.05 ,Cash,,41.95358213,-87.72345239,POINT (-87.723452 41.953582),41.95358213,-87.72345239,POINT (-87.723452 41.953582),16,0000000000000000000000000000000000000000000000000000000000000000
621,47c2e07a082a431925c7fe27d9b63613fd48b9ff,ba569986c43f453eecf59ffa5e73855a766c48a39cd9be56bc63d9baf17d2ab44b46fe0dcac93232c7169c8894622e9933cbe052b77bddacd93eb187c62bda0e,8/13/15 13:30,8/13/15 13:45,720,4.1,17031320100,17031070101,32,7,$11.85 ,$0.00 ,$0.00 ,$0.00 ,$11.85 ,Cash,KOAM Taxi Association,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.92926299,-87.63589095,POINT (-87.635891 41.929263),38,0000000000000000000000
622,9923436b943ee99ec45f02f04de8b98ee7d65912,b12a04e389f14c3aab34645a0c71db14c58e92e50c959f7fca11d1227551cb2879b2a0362538360968906e2aca612cd092d814b3ba420302e59ada5f2569076b,5/17/16 20:45,5/17/16 21:00,840,0.1,17031081202,17031832600,8,7,$9.75 ,$2.00 ,$0.00 ,$0.00 ,$11.75 ,Credit Card,Taxi Affiliation Services,41.90278805,-87.62614559,POINT (-87.626146 41.902788),41.91474731,-87.65400703,POINT (-87.654007 41.914747),37,0000000000000
623,462b2eff17e29331e2bdfe04c49b7271fac887ce,e96cd5fe4ddf46596f0f1e77f3292e385593bc78833a99e35abe190ba80fb53e34d6103fd2ef1255aaf430457d02af4af16737494e2a8935b8d5ff84372dce93,7/7/16 8:00,7/7/16 8:15,420,0,17031839100,17031081800,32,8,$7.25 ,$1.00 ,$0.00 ,$0.00 ,$8.25 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.89321636,-87.63784421,POINT (-87.637844 41.893216),38,00000000000
624,70faf76e74be6e63219c7cfb5e8bcc42ade4f829,70c14ea31a87ed279cba47c393fa97c45f207042b69b5902cd2747f69e3e6655e15e70700578488f3cba45ff697ae9b81dd63393476374392fe8b0ab87db14a3,8/9/15 20:30,8/9/15 20:45,600,2.2,17031839100,17031080300,32,8,$8.05 ,$0.00 ,$0.00 ,$0.00 ,$8.05 ,Cash,,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.90749193,-87.63576009,POINT (-87.63576 41.907492),38,000000000000000000000000000000000000000000000000
625,1b607ae95dd1e396d57e05518c95cb8f656de18b,d416e1376a7b18f0786cd086c7c30039c9fed937285fba0dbd5adddc31613f6c395d53fb2f29f9b2a2f2976461cd0d46d03dbc926a1795aba1c64bf2a837dde5,2/10/14 9:15,2/10/14 9:15,480,0,17031320100,17031081800,32,8,$6.45 ,$0.00 ,$0.00 ,$0.00 ,$6.45 ,Cash,Blue Ribbon Taxi Association Inc.,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.89321636,-87.63784421,POINT (-87.637844 41.893216),38,0000000000000000
626,ddbdbf7592a7c561515871a3cae29a3da6407ae2,72260bbc4c07a8dcb92f078dd6eca595937f051a64ecfdb1eba6f22d1bc32cf16ce3fb067a8a7b4e0f381e60bbd99b98a45faf630f4e73e980967cbd4155bc71,10/5/13 22:15,10/5/13 22:15,480,0,17031081403,17031081700,8,8,$6.05 ,$0.00 ,$0.00 ,$1.00 ,$7.05 ,Cash,Blue Ribbon Taxi Association Inc.,41.89092203,-87.61886836,POINT (-87.618868 41.890922),41.89204214,-87.63186395,POINT (-87.631864 41.892042),37,000000000000000
627,1d2c5e1260358603eec8f193c68b86c20b77d852,42470a3ee458624ba7feb0c878fefc693e7eca1a80721ec9ed9ee07d4878e55474909a388d7f3bdec60db09f5564abdf4c4992137c947b22a64331b19a23d79b,5/3/13 13:15,5/3/13 13:45,1740,0.7,17031980100,17031081401,56,8,$28.05 ,$7.50 ,$0.00 ,$2.00 ,$37.55 ,Credit Card,Taxi Affiliation Services,41.78599852,-87.75093429,POINT (-87.750934 41.785999),41.89503345,-87.61971067,POINT (-87.619711 41.895033),53,000000000000
628,68698a7306db106bd4b734a1810e4fb91e7ff2ed,1febec10403e7978c9ca2790c5a32093ef0fe059ccc98d301782903498d1a0f3492f0ddb953e697bc5e94f3ff4b855078b4e43fe841f5bbb5ca02e700be6fd30,6/13/16 10:00,6/13/16 10:15,480,0.7,17031839100,17031839100,32,32,$6.00 ,$0.75 ,$0.00 ,$0.00 ,$6.75 ,Credit Card,Choice Taxi Association,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.88099447,-87.63274649,POINT (-87.632746 41.880994),38,00000000000000
629,27560185ae16f289e8aff60141f0e5b6adc5e5e3,25b82002465473ea942444e84a6dc6e86b25ff2f525fa1e3e8c4cc5bf2b1719350c01938bfbb90d9aaf383d3b8ca031870284f7247badfc11f88751f4fbe82f0,11/6/15 12:15,11/6/15 12:15,660,1.4,17031081401,17031839100,8,32,$7.65 ,$0.00 ,$0.00 ,$0.00 ,$7.65 ,Cash,Taxi Affiliation Services,41.89503345,-87.61971067,POINT (-87.619711 41.895033),41.88099447,-87.63274649,POINT (-87.632746 41.880994),37,00000000000000000000
630,1aacf2b2cdcba4330967d05d1739e3a5015b4422,2fea69c8a6e08471bc4339a05e9ee7955bef68d791f77a202bd54f3ae41c805907d7ac13a89f86fac4494c976ca87883157baa32ea41f59056661884135f6bba,6/7/15 4:00,6/7/15 4:15,840,7.8,,,34,7,$18.05 ,$0.00 ,$0.00 ,$0.50 ,$18.55 ,Cash,,41.84207612,-87.63397342,POINT (-87.633973 41.842076),41.92268628,-87.64948873,POINT (-87.649489 41.922686),35,000000000000000000000000000000000000000000000000000000000000000000000
631,9f0c1d4a2fce681322ffa420084da29e3406bc10,c11184943f2fc77f6be919a1945ac00c2925afbbf70fd27145133e8d592df871687a5ebe99bb9237ae5897f57d4a76f25c9d6b6a8aba0b6704ff64187f7041c7,2/11/14 19:30,2/11/14 19:45,480,1.3,17031320100,17031081700,32,8,$6.45 ,$3.00 ,$0.00 ,$1.00 ,$10.45 ,Credit Card,Taxi Affiliation Services,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.89204214,-87.63186395,POINT (-87.631864 41.892042),38,000000000000
632,9b5ee58163a7049f279f3c542cc864ce46661510,a7aff137c2c06cc689afed56a36f801b23d7db168304a642c2a6d5dd1f4d4640c590b1db60c7471091250130c419e54720a73ea14a435efd79bdeb4ddbf6ac48,11/20/13 15:15,11/20/13 15:30,780,2.3,17031842200,17031281900,8,28,$8.65 ,$0.00 ,$0.00 ,$0.00 ,$8.65 ,Cash,,41.9049353,-87.64990723,POINT (-87.649907 41.904935),41.87925508,-87.642649,POINT (-87.642649 41.879255),37,0000000000000000000000000000000000000000000000
633,6a251289cdbab25d3a5f2b96e3d01fe65c1b2c6f,842dc65ddbc393a50bb98ef1ec8bf6f3a437931621964adb15382657e606df952dbf742f96d4d1de579068932d690bf6e1f9cb8d9a6f5ef9fa93920187e9842e,7/30/16 23:15,7/30/16 23:30,540,1.2,17031320100,17031081300,32,8,$7.25 ,$0.00 ,$0.00 ,$1.00 ,$8.25 ,Cash,Dispatch Taxi Affiliation,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.89833179,-87.62076287,POINT (-87.620763 41.898332),38,00000000000000000000
634,1d17afd81613d9736c109985e6bb11a285d81116,4fb88a5264faf8009bff58774e2ff4ed5bcc4bb96d7c7ba2bd4ac960a999f0aa67332eb19c9cb97b0dd65119ac581eb3a39d0ad5637ad36908104f0c17ef7bb8,8/23/14 16:45,8/23/14 16:45,60,0,17031081700,17031081800,8,8,$3.85 ,$0.00 ,$0.00 ,$0.00 ,$3.85 ,Cash,Northwest Management LLC,41.89204214,-87.63186395,POINT (-87.631864 41.892042),41.89321636,-87.63784421,POINT (-87.637844 41.893216),37,0000000000000000000000000
635,d50ce77ceb0d31f4510c519466182217c197d695,028ab72f3c17beedda8b8a8c47c4f8434bfbcbb194e97ad0749c2dec35a02e6ae7cf8cad1f4376061965666cebc7ac098a76fd4ea314ee5187070efe682cfa1a,2/8/13 22:00,2/8/13 22:00,420,0,17031081700,17031081401,8,8,$6.05 ,$0.00 ,$0.00 ,$0.00 ,$6.05 ,Cash,Taxi Affiliation Services,41.89204214,-87.63186395,POINT (-87.631864 41.892042),41.89503345,-87.61971067,POINT (-87.619711 41.895033),37,0000000000000000000000000
636,f9871a56bfae1ca5f9e4d8ed318e59eebe21c1fd,e1a60020900092f9800713d5bbb78401cf9ac312c8c4af7db0eece024efc4d29ff83bddd250f2b2fb3edb6def0d2e80058567d60adfcdd4cc987aebd5372575f,6/19/13 15:45,6/19/13 16:00,780,0,17031841000,17031320100,33,32,$10.25 ,$1.00 ,$0.00 ,$1.00 ,$12.25 ,Credit Card,Taxi Affiliation Services,41.84924675,-87.6241353,POINT (-87.624135 41.849247),41.88498719,-87.62099291,POINT (-87.620993 41.884987),34,0000000000000
637,6a0fe9fa503ed74449b397c26ae54675bee4e1c5,de2906134604016e07158e3221cd351fea2b064a692882dcbf782754454666f4d58612a008c2772bfc2d524891be5a6b0044a68dd08070ef281b2342b3bba40b,10/18/14 19:45,10/18/14 19:45,0,0,,,,,$72.85 ,$14.57 ,$0.00 ,$0.00 ,$87.42 ,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
638,6cea2cd1614c6a5dcb408191b41862d82a88a5d7,aa4c3beb61a579d4f214d3f92395a4f7bc7245a2cb21eb0c0ff321ec8f15faf2b61b8d8247cadc9de3fbe9d1e4645424dc3034d7255e4db9b4e6cb598ce6ca35,5/1/16 20:15,5/1/16 20:45,1320,9.7,,,,,$25.75 ,$0.00 ,$0.00 ,$4.00 ,$29.75 ,Cash,,,,,,,,,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
639,777aec6fdaf71a3122639da6a7db2a9de022eaeb,dd04cdef61d7199e11ceb677f274abd171755712b504c41c87a3ec2d6981b28e23d919d2171b73e73f3df98c419804d831ef8645cda2b25d71f5ab8864eb75e6,10/5/15 10:30,10/5/15 10:45,600,0.7,17031081500,17031081403,8,8,$6.85 ,$0.00 ,$0.00 ,$1.50 ,$8.35 ,Cash,,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.89092203,-87.61886836,POINT (-87.618868 41.890922),37,0000000000000000000000000000000000000000000000
640,efd1a49d1f948e9f4abbc4c8e35e9cff6e6010fe,05a41dad4407c4cb2f03db2b1bb91a6624068a1fa381a01b9d1f123e71a3005c892a67133a68f047baabece05c1b5616d966a5375df972d23b442514abeb46d3,12/27/15 1:45,12/27/15 2:15,1380,10.6,,,6,,$24.25 ,$2.00 ,$0.00 ,$3.00 ,$29.25 ,Credit Card,,41.9442266,-87.65599818,POINT (-87.655998 41.944227),,,,57,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
641,26d617f4300bcd41f0023231078bac7fec3a37b6,f9ae2b859b4ca8bd82d21b7c899c40670b56f530cb82f91331704e4c2ee63ec66ec98e165a0e2a1f5bfac74c2bad0394ee22d238823be33c24b0828b97f5b330,7/31/14 23:15,7/31/14 23:30,900,12.4,17031980100,17031330100,56,33,$20.05 ,$5.50 ,$0.00 ,$2.00 ,$27.55 ,Credit Card,Dispatch Taxi Affiliation,41.78599852,-87.75093429,POINT (-87.750934 41.785999),41.85934972,-87.61735801,POINT (-87.617358 41.85935),53,0000000000
642,3854ee05531ff6c6b3c6fb9e9287e1100f079746,c650c6bf6a2fd6980c5cade00fc4432878c2a3dfce9c94961f296d257a1554e89d298385848a5d49e5e896caa6cb2c0239c6c81d1738b57776609191d355848a,2/11/14 12:45,2/11/14 13:00,840,1.8,17031071500,17031081500,7,8,$8.65 ,$0.00 ,$0.00 ,$0.00 ,$8.65 ,Cash,,41.91461629,-87.63171737,POINT (-87.631717 41.914616),41.89250778,-87.62621491,POINT (-87.626215 41.892508),68,0000000000000000000000000000000000000000000000
643,c846bc60285cde2bf795bcbaf1720d7977684ecc,ff214d6d48867d32b43c8caf27613acc83d3a03a290c37659d151ae353defa9fae8670e2efc03e4d81ada96ed6fdb0d3e8fbbca81595112a8e47ef8de2eb4a1c,6/26/15 4:30,6/26/15 4:45,300,1.4,,,28,8,$6.25 ,$0.00 ,$0.00 ,$0.00 ,$6.25 ,Cash,Taxi Affiliation Services,41.87400538,-87.66351755,POINT (-87.663518 41.874005),41.89960211,-87.63330804,POINT (-87.633308 41.899602),29,00000000000000000000000000000000000000000000
644,39aefe9d8dfe915a4af5a945d1e2c5ce784a02ea,763ae7383c3fd4eb95375759ee5d926e3309fa63656a57782b9353f91183c0ca5fbe53a103713c6ae89a95523ef83c69da0c591c42ba40502edf725d4ea4f6fb,2/5/17 4:15,2/5/17 4:15,180,1.1,,,32,8,$5.75 ,$2.00 ,$0.00 ,$0.00 ,$7.75 ,Credit Card,Taxi Affiliation Services,41.87886558,-87.62519214,POINT (-87.625192 41.878866),41.89960211,-87.63330804,POINT (-87.633308 41.899602),38,000000000000000000000000000000000000000
645,6ee067e31915c5e621c47cd9c81c0d7b521c8ffa,1cccf3eccaa0c1669bf2d24625c190254f206581f7a23abb1705405f1066c6b672009d59ef6d9dcaefd2a2c2013f68d641207024a6d2e6b68bc2f518c72f805d,2/22/13 2:45,2/22/13 2:45,420,0,,,,,$6.25 ,$1.88 ,$0.00 ,$0.00 ,$8.13 ,Credit Card,Chicago Elite Cab Corp.,,,,,,,,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
646,9dd0d937bfbc52c8e6334f487441b08f58740120,436bfb55854a156deaaad34914adebd1d6341688ce5a42fd899a846740e938cb234ef96e4565c4525bd86a3366662a7c17f0dda924165a2b1bd6075f681189ee,9/11/15 20:30,9/11/15 20:45,720,2.13,17031839100,17031080400,32,8,$8.85 ,$2.00 ,$0.00 ,$0.00 ,$10.85 ,Credit Card,,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.90741282,-87.64090153,POINT (-87.640902 41.907413),38,000000000000000000000000000000000000
647,dd7728ce0e5fd58b746874947038773b15fba5ee,b00c5a92a2d7cd526d9ca9a5b63b98eb3111a00db69c57548bc256f9fb41046da0fc078b2c8843dc32558517ff09fc765e6c71ebe37bc3cc6368c33d259fda92,2/27/13 16:30,2/27/13 16:30,480,1.4,,,1,2,$7.05 ,$0.00 ,$0.00 ,$0.00 ,$7.05 ,Cash,,42.00962288,-87.67016686,POINT (-87.670167 42.009623),42.00157103,-87.69501259,POINT (-87.695013 42.001571),10,00000000000000000000000000000000000000000000000000000000000000000000
648,b1cfb33c419685937e55883d89c5d9200c37542a,5d7636d4b116cb2074313e3aa986f60e6a2c6e9d139ee195c3b5b6b118380ec3015690da0d8ef341be6877c476c249dfb2dde878a82e61da4003738a2e37d85f,4/24/13 0:00,4/23/13 23:45,,0,,,,,$7.25 ,$0.00 ,$0.00 ,$0.00 ,$7.25 ,Credit Card,Taxi Affiliation Services,,,,,,,,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
649,b3d3952b98c31aca896e34f1abbf8851f4614e84,d3d8cab49bc82d6ea380eb3c13e527b2654879b0df0cd4e7e0c73965802a3e1b4ecc432a0d5506aeb81ff12dce60861f36465f2c7cd6b7c8d280f4609d1916f3,2/17/17 14:00,2/17/17 14:00,420,0.9,17031839100,17031281900,32,28,$6.25 ,$1.10 ,$0.00 ,$0.00 ,$7.35 ,Credit Card,Northwest Management LLC,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.87925508,-87.642649,POINT (-87.642649 41.879255),38,000000000000000
650,00c11abf9b8df8697ddd25be50eaa712e6a2616f,531aa6117a60c3ee69b0704e1c236666008ee786fe373510a71366c06beac8c3eb05465996a0fbf2bc9e7a0ff19d96ff121a4b2ee3b1a1053bdd26f13017fc04,8/3/14 14:15,8/3/14 14:15,480,1.7,,,77,77,$6.85 ,$0.00 ,$0.00 ,$1.00 ,$7.85 ,Cash,,41.9867118,-87.66341641,POINT (-87.663416 41.986712),41.9867118,-87.66341641,POINT (-87.663416 41.986712),76,0000000000000000000000000000000000000000000000000000000000000000000000
651,9f90f30867488acecf576189e0ae2c5132d58a00,12fa8970c8ead121554bd4c7c0962fcf9b963758b26e4190b9850d9cc14c400ca8466686b1ec044439c3f1847077735ad422fa417f4b407143634acd718f90d2,10/25/14 0:15,10/25/14 0:15,420,1.7,17031062100,17031060100,6,6,$6.85 ,$0.00 ,$0.00 ,$0.00 ,$6.85 ,Cash,,41.94269184,-87.65177051,POINT (-87.651771 41.942692),41.95753092,-87.66661144,POINT (-87.666611 41.957531),57,0000000000000000000000000000000000000000000000
652,06af3152a6088ac53b2000b07b6c99a3c8cfd4b9,d0886abe58189ec03ee54958e1fa0a1b8ca03335b9bc7123b6eb9c2b1720be1b703afc8f0b4606498310ba52cb76d3fd6830c7108a9580bccfa08800fd9ae1bd,5/15/15 1:45,5/15/15 1:45,240,0.7,17031080202,17031081500,8,8,$5.05 ,$2.00 ,$0.00 ,$1.50 ,$8.55 ,Credit Card,Taxi Affiliation Services,41.90585777,-87.63086503,POINT (-87.630865 41.905858),41.89250778,-87.62621491,POINT (-87.626215 41.892508),37,0000000000000000
653,30aa64d555925764b5c4d195dac11e9bd7a90a23,20218c842100486ccaee7947df54a242535c1c3bf08b28dcb81187188be857188e776d1511b9ce7e0d35f90bca58f280eb3a48bd1c3215f9115c0abe6d81711e,4/7/15 15:15,4/7/15 15:45,1680,0.6,,,3,31,$23.65 ,$8.00 ,$0.00 ,$0.00 ,$31.65 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.96581197,-87.65587879,POINT (-87.655879 41.965812),41.85026637,-87.66756931,POINT (-87.667569 41.850266),31,00000000000000000000000000
654,734447eb238cdc681d1a43097a520083b6a1683d,bd8551446ce0474e304e095d5383057c66c6f160e903db230d7922304535db5491bc619da38c1eb8f92134a72b0cdab461f0d0ace3bbca889de4271a4b281808,5/6/14 10:00,5/6/14 10:15,600,0,17031080100,17031839100,8,32,$7.85 ,$0.00 ,$0.00 ,$0.00 ,$7.85 ,Cash,Taxi Affiliation Services,41.90752008,-87.6266589,POINT (-87.626659 41.90752),41.88099447,-87.63274649,POINT (-87.632746 41.880994),37,00000000000000000000000000
655,7364cd812f5ddb669b8883ca29d6493d548b6b62,b337fc4c965d7a157aabdd4b4d9fecb81dd86de85ac4886cf3017696fc37ed5edb8efb2403d452270d08bbdabe8c61536dbe5dfb88b4deac8ce10809f2a8e526,10/13/14 9:30,10/13/14 9:45,600,2.2,17031330100,17031839100,33,32,$8.65 ,$1.00 ,$0.00 ,$0.00 ,$9.65 ,Credit Card,,41.85934972,-87.61735801,POINT (-87.617358 41.85935),41.88099447,-87.63274649,POINT (-87.632746 41.880994),34,00000000000000000000000000000000000000
